"","created_at","id","id_str","text","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","geo","coordinates","place","contributors","is_quote_status","quote_count","reply_count","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","filter_level","extended_tweet.full_text","full_tweet_text","joe_mentions","biden_mentions","vote_mentions","america_mentions","country_mentions","ballots_mentions","trump_mentions","republican_mentions","democrat_mentions","maga_mentions","canada_mentions","black_mentions","industry_mentions","hispanic_mentions","elections_mentions","covid_mentions","virus_mentions","healthcare_mentions","health_mentions","people_mentions","women_mentions","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"535","Mon Oct 05 10:50:40 +0000 2020",1313069086931378176,"1313069086931378177","LAW &amp; ORDER. VOTE!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2622,11414,43190,239938,FALSE,FALSE,NA,"low",NA,"LAWORDER VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"536","Mon Oct 05 10:49:08 +0000 2020",1.313068701177e+18,"1313068701176999941","STRONGEST EVER MILITARY. VOTE!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1556,9734,42259,255632,FALSE,FALSE,NA,"low",NA,"STRONGEST EVER MILITARY VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,1,1,1,1,1,1
"537","Mon Oct 05 10:47:44 +0000 2020",1313068347085422592,"1313068347085422594","STOCK MARKET HIGHS. VOTE!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2685,13001,41628,258772,FALSE,FALSE,NA,"low",NA,"STOCK MARKET HIGHS VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,1,1,1,1,1
"538","Mon Oct 05 10:45:34 +0000 2020",1313067803449217024,"1313067803449217024","Virginia Voters! Your Governor wants to obliterate your Second Amendment. I have stopped him. I am the only thing b… https://t.co/D1yWi14hmb",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2200,13253,40076,174619,FALSE,FALSE,NA,"low","Virginia Voters! Your Governor wants to obliterate your Second Amendment. I have stopped him. I am the only thing between you and your Second Amendment. Working hard in Virginia. It’s IN PLAY. Better Vote for your favorite President, or wave goodbye to low taxes and gun rights!","Virginia Voters Your Governor wants to obliterate your Second Amendment I have stopped him I am the only thing between you and your Second Amendment Working hard in Virginia Its IN PLAY Better Vote for your favorite President or wave goodbye to low taxes and gun rights",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,0,2,2,2,1,4,3,4
"539","Mon Oct 05 10:30:25 +0000 2020",1313063990797504512,"1313063990797504512","IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY A… https://t.co/OWoknMAXEc",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,6623,41076,54345,271715,FALSE,FALSE,NA,"low","IF YOU WANT A MASSIVE TAX INCREASE, THE BIGGEST IN THE HISTORY OF OUR COUNTRY (AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN), VOTE DEMOCRAT!!!","IF YOU WANT A MASSIVE TAX INCREASE THE BIGGEST IN THE HISTORY OF OUR COUNTRY AND ONE THAT WILL SHUT OUR ECONOMY AND JOBS DOWN VOTE DEMOCRAT",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,0,1,2,1,2,2,2
"540","Mon Oct 05 10:19:05 +0000 2020",1313061137366298624,"1313061137366298625","“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Vote… https://t.co/JN6HUklDg5",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1903,14719,36497,185480,FALSE,FALSE,NA,"low","“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Voter. @foxandfriends  Thank you, and remember that the Stock Market is getting ready to break its all time high. NEXT YEAR WILL BE THE BEST EVER. VOTE, VOTE, VOTE!!!!!","Im voting for Donald Trump My father is a Union Worker and his K has tripled under President Trump USA VoterThank you and remember that the Stock Market is getting ready to break its all time high NEXT YEAR WILL BE THE BEST EVER VOTE VOTE VOTE",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,0,0,1,1,3,3,1,2
"541","Sun Oct 04 21:16:39 +0000 2020",1312864232711520256,"1312864232711520257","https://t.co/0Bm9W2u1x7",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24976,69486,83931,377906,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"542","Sun Oct 04 20:02:01 +0000 2020",1312845448697262080,"1312845448697262084","https://t.co/8xHPsM2N3B",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2754,25264,32544,138629,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"543","Sun Oct 04 19:51:14 +0000 2020",1312842736563879936,"1312842736563879936","I really appreciate all of the fans and supporters outside of the hospital. The fact is, they really love our Count… https://t.co/b7sSsEZ62E",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,7388,56961,75075,457004,FALSE,FALSE,NA,"low","I really appreciate all of the fans and supporters outside of the hospital. The fact is, they really love our Country and are seeing how we are MAKING IT GREATER THAN EVER BEFORE!","I really appreciate all of the fans and supporters outside of the hospital The fact is they really love our Country and are seeing how we are MAKING IT GREATER THAN EVER BEFORE",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,1,1,0,2,0,2
"544","Sun Oct 04 18:37:09 +0000 2020",1312824094677663744,"1312824094677663745","https://t.co/gsFSghkmdM",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1350,15082,28853,134632,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"545","Sun Oct 04 15:00:36 +0000 2020",1312769595326042112,"1312769595326042113","RT @RepAndyBiggsAZ: Many of us in #AZ05 are praying for President @realDonaldTrump as he battles COVID-19. He’s looking and sounding very g…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Many of us in AZ are praying for Presidentas he battles COVID Hes looking and sounding very g",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"546","Sun Oct 04 12:05:13 +0000 2020",1312725461139587072,"1312725461139587073","RT @RedState: Ouch! Three Astronauts Endorse AZ's GOP Senator Over Her Astronaut Senate Challenger 
 https://t.co/xFDcONhL0Y",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"Ouch Three Astronauts Endorse AZs GOP Senator Over Her Astronaut Senate Challenger",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1
"547","Sun Oct 04 12:00:15 +0000 2020",1312724210746306560,"1312724210746306563","RT @DiamondandSilk: .@realDonaldTrump, we want to say Thank you for being the best President ever.  Thank you for being our voice and Thank…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"we want to say Thank you for being the best President everThank you for being our voice and Thank",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1
"548","Sun Oct 04 11:58:36 +0000 2020",1312723795845828608,"1312723795845828608","RT @BlackVoices4DJT: President @realDonaldTrump's Platinum Plan is designed to bring opportunity, security, fairness and prosperity to Blac…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"President s Platinum Plan is designed to bring opportunity security fairness and prosperity to Blac",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,0,0,0,1,0,3
"549","Sun Oct 04 11:18:41 +0000 2020",1312713748398866432,"1312713748398866432","Thank you so much! https://t.co/UL6P5lRjZI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3278,28210,61243,347336,FALSE,FALSE,FALSE,"low",NA,"Thank you so much",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"550","Sat Oct 03 22:51:58 +0000 2020",1312525833505058816,"1312525833505058816","https://t.co/gvIPuYtTZG",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,38195,119366,144835,701001,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"551","Sat Oct 03 17:46:48 +0000 2020",1312449034154504192,"1312449034154504192","OUR GREAT USA WANTS &amp; NEEDS STIMULUS. WORK TOGETHER AND GET IT DONE. Thank you!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,16551,59213,90754,617263,FALSE,FALSE,NA,"low",NA,"OUR GREAT USA WANTSNEEDS STIMULUS WORK TOGETHER AND GET IT DONE Thank you",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"552","Sat Oct 03 17:19:38 +0000 2020",1312442195509563392,"1312442195509563392","Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions w… https://t.co/Dnso50a85R",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,18545,93388,99354,637705,FALSE,FALSE,NA,"low","Doctors, Nurses and ALL at the GREAT Walter Reed Medical Center, and others from likewise incredible institutions who have joined them, are AMAZING!!!Tremendous progress has been made over the last 6 months in fighting this PLAGUE. With their help, I am feeling well!","Doctors Nurses and ALL at the GREAT Walter Reed Medical Center and others from likewise incredible institutions who have joined them are AMAZINGTremendous progress has been made over the lastmonths in fighting this PLAGUE With their help I am feeling well",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,2,3,2,2,1,3,3,5
"553","Sat Oct 03 03:31:34 +0000 2020",1312233807991496704,"1312233807991496704","Going welI, I think! Thank you to all. LOVE!!!",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,44000,179753,139692,1200118,FALSE,FALSE,NA,"low",NA,"Going welI I think Thank you to all LOVE",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,1
"554","Fri Oct 02 22:31:56 +0000 2020",1312158400352972800,"1312158400352972800","https://t.co/B4H105KVSs",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,32554,116880,131834,759597,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"555","Fri Oct 02 04:54:06 +0000 2020",1311892190680014848,"1311892190680014849","Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately.… https://t.co/CIIB2LDQtr",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,501907,573437,417132,1880444,FALSE,FALSE,NA,"low","Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We will get through this TOGETHER!","Tonightand I tested positive for COVID We will begin our quarantine and recovery process immediately We will get through this TOGETHER",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,0,0,0,0,1,2
"556","Fri Oct 02 02:44:21 +0000 2020",1311859538279239680,"1311859538279239686","Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19.… https://t.co/guNmSgcZbV",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,17410,77914,48953,316296,FALSE,FALSE,NA,"low","Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Terrible! The First Lady and I are waiting for our test results. In the meantime, we will begin our quarantine process!","Hope Hicks who has been working so hard without even taking a small break has just tested positive for CovidTerrible The First Lady and I are waiting for our test results In the meantime we will begin our quarantine process",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,1,1,0,2,1,1,2
"557","Thu Oct 01 23:16:15 +0000 2020",1311807166538551296,"1311807166538551299","RT @realDonaldTrump: Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Will be interviewed tonight byatEnjoy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"558","Thu Oct 01 23:15:07 +0000 2020",1311806882210865152,"1311806882210865152","https://t.co/KIFQOAzeUw",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3521,29430,29729,150674,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"559","Thu Oct 01 23:06:49 +0000 2020",1311804792600227840,"1311804792600227841","https://t.co/VHNdE0OLaV",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,452,6105,13519,61452,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"560","Thu Oct 01 23:06:34 +0000 2020",1311804730226675712,"1311804730226675718","https://t.co/raNjVHaCOE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1203,10653,20525,87758,FALSE,FALSE,FALSE,"low",NA,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"561","Thu Oct 01 22:27:55 +0000 2020",1311795005107953664,"1311795005107953670","RT @gregkellyusa: White House Correspondents, 9 out of 10 of them, are shallow and silly—-with Zero historical sense.  They are outclassed…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"White House Correspondentsout ofof them are shallow and sillywith Zero historical senseThey are outclassed",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,1,0,0,1,0,1
"562","Thu Oct 01 22:27:18 +0000 2020",1311794848622678016,"1311794848622678017","RT @MaryVought: Trump poll watcher kicked out of election office in Philly.

The office just so happens to be run by the Center for Tech an…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Trump poll watcher kicked out of election office in Philly

The office just so happens to be run by the Center for Tech an",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,2,0,1
"563","Thu Oct 01 22:24:11 +0000 2020",1311794066003243008,"1311794066003243008","RT @seanmdav: Critical Race Theory Is A Classic Communist Divide-And-Conquer Tactic https://t.co/pLFn96Z5GZ",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"Critical Race Theory Is A Classic Communist DivideAndConquer Tactic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,1,1,1
"564","Thu Oct 01 22:23:22 +0000 2020",1311793858364215296,"1311793858364215303","RT @joshdcaplan: CBS NEWS: Facebook removes 216 Trump ads about Biden, coronavirus and refugees",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"CBS NEWS Facebook removesTrump ads about Biden coronavirus and refugees",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"565","Thu Oct 01 22:23:01 +0000 2020",1311793769612795904,"1311793769612795905","RT @Equis36: @SteveScully The next presidential debate moderator is a Never TRUMPER. In his own words.  Can he be impartial?  I think not.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"The next presidential debate moderator is a Never TRUMPER In his own wordsCan he be impartialI think not",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,2
"566","Thu Oct 01 22:22:43 +0000 2020",1311793693763014656,"1311793693763014656","I’m used to it! https://t.co/HYmS2s4gEK",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1026,9767,18815,93523,FALSE,FALSE,FALSE,"low",NA,"Im used to it",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"567","Thu Oct 01 22:20:36 +0000 2020",1311793162822746112,"1311793162822746114","RT @BuckSexton: It’s obvious that the media’s plan is to bury us all in an avalanche of lies and lunatic conspiracy theories in the hopes t…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Its obvious that the medias plan is to bury us all in an avalanche of lies and lunatic conspiracy theories in the hopes t",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,3,0,2,1,1,2,1
"568","Thu Oct 01 22:18:35 +0000 2020",1311792656847122432,"1311792656847122432","RT @bdomenech: In this interview Chris Wallace claimed the President was the first to interrupt. That is definitively false, just like his…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"In this interview Chris Wallace claimed the President was the first to interrupt That is definitively false just like his",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,0,1,1,1,1
"569","Thu Oct 01 22:18:10 +0000 2020",1311792549879783424,"1311792549879783428","RT @EddieZipperer: .@AriFleischer is 100% correct about the debate. Here's a video of the first three interruptions, and they're all Biden…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"iscorrect about the debate Heres a video of the first three interruptions and theyre all Biden",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1
"570","Thu Oct 01 22:15:32 +0000 2020",1311791885770518528,"1311791885770518529","RT @JaniceDean: Since #andrewcuomo is trending on @Twitter here’s my story and why I think he’s the worst governor the state of New York ha…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Since andrewcuomo is trending onheres my story and why I think hes the worst governor the state of New York ha",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0
"571","Thu Oct 01 22:11:46 +0000 2020",1311790940311482368,"1311790940311482368","RT @nedryun: ""The riots were never a popular uprising; rather, they were always the work of elite Democrats: That is, state and local Democ…",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"The riots were never a popular uprising rather they were always the work of elite Democrats That is state and local Democ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,1,0,0,1,1,1
"572","Thu Oct 01 21:57:21 +0000 2020",1311787312980930560,"1311787312980930561","I will be overturning this ridiculous order immediately! https://t.co/sFIX5Y667v",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1793,10074,25768,101482,FALSE,FALSE,FALSE,"low",NA,"I will be overturning this ridiculous order immediately",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,2,1
"573","Thu Oct 01 21:52:49 +0000 2020",1311786168883843072,"1311786168883843072","RT @ColumbiaBugle: Donald Trump was not elected to be “nice” or “polite” to the enemies of the American people.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"Donald Trump was not elected to be nice or polite to the enemies of the American people",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,1
"574","Thu Oct 01 21:52:29 +0000 2020",1311786087602421760,"1311786087602421762","RT @JackPosobiec: So true",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,0,0,0,0,FALSE,FALSE,NA,"low",NA,"So true",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"575","Thu Oct 01 21:51:51 +0000 2020",1311785928088793088,"1311785928088793091","RT @JackPosobiec: “Just an idea” https://t.co/nPfKdSY6HU",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,0,0,FALSE,FALSE,FALSE,"low",NA,"Just an idea",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
"576","Thu Oct 01 21:51:12 +0000 2020",1311785763579797504,"1311785763579797506","Will be interviewed tonight by @seanhannity at 9:00. Enjoy!@FoxNews",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1362,22050,18846,117574,FALSE,FALSE,NA,"low",NA,"Will be interviewed tonight byatEnjoy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0
